                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    104,                 1.4808,                 1.1927,                 1.0611,                0.48029,                0.38269,                0.38533,                0.22692,                 1.4033,                 1.1153,                 1.0433,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.4843,                 1.1911,                 1.0595,                0.48366,                 0.3814,                0.38544,                0.22708,                 1.4024,                 1.1144,                  1.043,               0.004852,               0.004852,               0.004852
                    106,                 1.4899,                 1.1978,                  1.063,                0.48023,                0.38494,                0.38505,                0.22668,                 1.4027,                 1.1138,                 1.0432,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.4825,                 1.1836,                 1.0586,                0.48472,                0.38281,                0.38569,                0.22707,                 1.4021,                  1.112,                 1.0428,               0.004753,               0.004753,               0.004753
                    108,                 1.4927,                 1.1888,                 1.0584,                0.48596,                0.38033,                0.38661,                 0.2281,                 1.4011,                 1.1109,                 1.0424,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.4802,                 1.1807,                 1.0562,                0.48806,                0.37881,                0.38662,                0.22799,                  1.401,                 1.1105,                  1.042,               0.004654,               0.004654,               0.004654
                    110,                 1.4858,                 1.1831,                 1.0568,                0.48544,                0.38217,                 0.3875,                0.22896,                 1.4004,                 1.1092,                 1.0417,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.4831,                 1.1846,                 1.0602,                0.48067,                0.38474,                0.38779,                0.22913,                 1.4002,                 1.1089,                 1.0417,               0.004555,               0.004555,               0.004555
                    112,                  1.479,                 1.1791,                 1.0574,                0.48902,                0.38119,                0.38852,                0.22935,                    1.4,                 1.1095,                 1.0417,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.4731,                 1.1773,                 1.0555,                0.48325,                0.38526,                 0.3892,                0.22957,                 1.3989,                 1.1092,                 1.0413,               0.004456,               0.004456,               0.004456
                    114,                 1.4758,                 1.1786,                 1.0545,                0.48542,                0.38415,                0.38808,                0.22946,                 1.3986,                 1.1097,                 1.0408,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.4796,                 1.1809,                 1.0613,                0.48912,                0.38194,                0.38883,                0.22965,                 1.3985,                 1.1087,                 1.0407,               0.004357,               0.004357,               0.004357
                    116,                  1.486,                 1.1812,                 1.0602,                0.48304,                 0.3849,                0.38915,                0.22998,                 1.3981,                  1.108,                 1.0404,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.4735,                 1.1772,                 1.0561,                0.48952,                0.38332,                0.38917,                0.23007,                 1.3981,                 1.1076,                 1.0403,               0.004258,               0.004258,               0.004258
                    118,                 1.4635,                 1.1664,                 1.0519,                0.49037,                 0.3827,                0.38929,                0.23007,                 1.3975,                 1.1063,                 1.0402,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.4726,                 1.1724,                 1.0569,                0.48633,                 0.3868,                0.38975,                0.23046,                 1.3964,                 1.1055,                 1.0399,               0.004159,               0.004159,               0.004159
