                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 1.3877,                  1.028,                0.94245,                0.43254,                0.32726,                0.32667,                0.18951,                 1.3312,                0.98548,                0.92927,               0.004258,               0.004258,               0.004258
                    118,                 1.3808,                 1.0207,                0.94038,                0.43307,                0.32756,                0.32732,                0.18961,                 1.3311,                0.98536,                0.92899,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3914,                  1.027,                0.94403,                0.43072,                0.33001,                0.32777,                0.19003,                 1.3308,                0.98465,                0.92893,               0.004159,               0.004159,               0.004159
                    120,                 1.3884,                  1.029,                0.93973,                0.43278,                0.32958,                0.32768,                0.19023,                 1.3301,                0.98366,                0.92865,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3923,                 1.0282,                0.94068,                0.43894,                0.32809,                 0.3282,                0.19021,                 1.3306,                0.98323,                0.92866,                0.00406,                0.00406,                0.00406
                    122,                 1.3855,                  1.019,                0.94136,                0.43833,                0.32859,                0.32871,                0.19065,                   1.33,                0.98225,                0.92834,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3827,                 1.0206,                0.94268,                0.43699,                 0.3288,                 0.3286,                0.19089,                 1.3298,                0.98184,                0.92821,               0.003961,               0.003961,               0.003961
                    124,                 1.3821,                 1.0226,                0.94467,                0.43441,                0.33018,                0.32886,                0.19102,                 1.3295,                0.98179,                0.92799,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.3801,                  1.021,                0.93939,                0.43147,                0.33133,                0.32882,                0.19096,                 1.3295,                0.98142,                0.92804,               0.003862,               0.003862,               0.003862
                    126,                 1.3793,                 1.0174,                0.93984,                0.43363,                0.33083,                0.32945,                0.19165,                 1.3289,                0.98132,                0.92802,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.3779,                 1.0118,                0.93964,                0.43404,                0.33268,                0.32962,                0.19095,                 1.3286,                0.98145,                0.92773,               0.003763,               0.003763,               0.003763
                    128,                 1.3815,                 1.0192,                0.93738,                0.43337,                0.33255,                0.32985,                 0.1915,                 1.3284,                 0.9812,                 0.9274,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3913,                 1.0168,                0.93646,                0.43143,                0.33551,                0.33026,                0.19154,                 1.3281,                0.98067,                0.92725,               0.003664,               0.003664,               0.003664
                    130,                 1.3847,                 1.0144,                0.93555,                0.43353,                0.33341,                0.33031,                0.19132,                 1.3277,                0.98018,                0.92707,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3731,                 1.0091,                0.94169,                0.43503,                 0.3343,                0.33028,                0.19141,                 1.3271,                0.97946,                0.92678,               0.003565,               0.003565,               0.003565
                    132,                 1.3723,                 1.0063,                0.93851,                0.43538,                0.33356,                0.33115,                0.19197,                 1.3269,                0.97875,                0.92655,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3716,                 1.0038,                0.93868,                 0.4385,                  0.332,                0.33107,                0.19198,                 1.3267,                0.97875,                0.92646,               0.003466,               0.003466,               0.003466
                    134,                 1.3739,                 1.0074,                0.93882,                0.43839,                0.33156,                0.33124,                0.19224,                 1.3264,                0.97857,                0.92636,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3772,                 1.0081,                 0.9351,                0.44003,                0.33016,                0.33099,                0.19214,                  1.326,                0.97822,                0.92621,               0.003367,               0.003367,               0.003367
                    136,                 1.3788,                 1.0115,                0.93999,                0.44012,                0.33029,                  0.331,                0.19233,                 1.3256,                0.97804,                0.92602,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3707,                 1.0031,                0.93652,                0.44115,                0.33069,                0.33083,                0.19207,                 1.3252,                0.97768,                0.92597,               0.003268,               0.003268,               0.003268
                    138,                 1.3692,                 1.0023,                0.93523,                0.44196,                0.32957,                0.33052,                0.19217,                  1.325,                0.97722,                0.92586,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.3739,                 1.0083,                0.93675,                0.43833,                0.33195,                0.33083,                0.19221,                 1.3243,                0.97737,                0.92564,               0.003169,               0.003169,               0.003169
                    140,                 1.3715,                 1.0034,                0.93794,                0.44023,                0.33081,                0.33108,                0.19233,                 1.3242,                0.97664,                0.92554,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.3706,                 1.0001,                 0.9348,                0.44395,                0.32932,                 0.3311,                0.19235,                 1.3238,                0.97656,                0.92537,                0.00307,                0.00307,                0.00307
                    142,                 1.3703,                 1.0029,                0.93791,                0.44063,                0.33065,                0.33143,                0.19229,                 1.3235,                0.97635,                0.92519,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.3644,                0.99595,                0.93734,                0.44228,                0.33026,                0.33119,                0.19264,                 1.3233,                0.97648,                0.92506,               0.002971,               0.002971,               0.002971
                    144,                 1.3574,                0.98816,                0.93259,                0.43996,                0.33222,                0.33178,                0.19252,                 1.3232,                 0.9759,                0.92501,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.3622,                0.99415,                0.93268,                0.44294,                0.33156,                0.33125,                0.19245,                 1.3233,                 0.9757,                0.92499,               0.002872,               0.002872,               0.002872
                    146,                 1.3596,                0.99009,                0.93153,                0.44296,                0.33258,                0.33231,                0.19294,                 1.3229,                 0.9754,                 0.9248,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.3619,                0.99058,                0.93326,                0.44387,                0.33224,                0.33225,                0.19286,                 1.3228,                 0.9755,                0.92474,               0.002773,               0.002773,               0.002773
                    148,                 1.3643,                0.99051,                0.93035,                0.44138,                0.33187,                0.33244,                0.19327,                 1.3223,                0.97521,                0.92457,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.3514,                0.98573,                 0.9311,                0.44283,                0.33144,                0.33261,                0.19325,                 1.3224,                0.97522,                0.92452,               0.002674,               0.002674,               0.002674
                    150,                 1.3623,                0.99295,                0.93425,                0.44274,                0.33135,                0.33238,                0.19319,                  1.322,                0.97456,                0.92445,              0.0026245,              0.0026245,              0.0026245
