                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    121,                 1.4688,                 1.1748,                 1.0318,                0.48627,                0.38169,                0.38811,                0.23047,                 1.4013,                 1.1202,                 1.0278,                0.00406,                0.00406,                0.00406
                    122,                 1.4608,                 1.1636,                 1.0321,                0.48758,                0.38226,                0.38832,                0.23082,                 1.4011,                 1.1194,                 1.0276,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.4585,                 1.1608,                 1.0328,                 0.4895,                0.38062,                0.38793,                0.23091,                 1.4012,                 1.1192,                 1.0277,               0.003961,               0.003961,               0.003961
                    124,                  1.456,                  1.166,                 1.0342,                0.49089,                0.37965,                0.38846,                0.23128,                 1.4012,                 1.1185,                 1.0278,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.4555,                 1.1631,                 1.0296,                0.49344,                0.38179,                 0.3887,                 0.2314,                 1.4015,                 1.1181,                 1.0278,               0.003862,               0.003862,               0.003862
                    126,                 1.4585,                   1.16,                 1.0302,                0.49037,                0.38232,                 0.3895,                0.23168,                 1.4012,                 1.1174,                 1.0279,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.4568,                 1.1565,                 1.0311,                0.49382,                0.37981,                 0.3899,                0.23187,                 1.4013,                 1.1168,                 1.0278,               0.003763,               0.003763,               0.003763
                    128,                 1.4604,                 1.1637,                 1.0274,                0.49388,                0.37914,                0.39023,                0.23203,                 1.4011,                 1.1161,                 1.0276,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.4672,                 1.1591,                 1.0286,                0.49327,                0.37951,                 0.3899,                0.23207,                 1.4001,                 1.1158,                 1.0273,               0.003664,               0.003664,               0.003664
                    130,                 1.4556,                 1.1542,                 1.0255,                0.49302,                0.38037,                0.38991,                0.23243,                 1.4002,                 1.1154,                 1.0271,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.4494,                 1.1521,                 1.0302,                0.49149,                0.38258,                0.38949,                0.23225,                 1.3998,                 1.1156,                  1.027,               0.003565,               0.003565,               0.003565
                    132,                 1.4513,                 1.1481,                 1.0262,                0.49321,                0.38095,                0.38907,                  0.232,                 1.3994,                 1.1149,                 1.0269,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.4473,                 1.1428,                 1.0276,                0.49297,                0.38082,                0.38899,                0.23189,                 1.3993,                 1.1145,                 1.0268,               0.003466,               0.003466,               0.003466
                    134,                  1.452,                 1.1489,                 1.0288,                 0.4854,                0.38524,                0.38935,                0.23224,                  1.399,                 1.1141,                 1.0265,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.4572,                 1.1523,                 1.0282,                0.48895,                  0.385,                 0.3899,                0.23225,                 1.3983,                  1.113,                 1.0263,               0.003367,               0.003367,               0.003367
                    136,                 1.4567,                 1.1572,                 1.0302,                0.48807,                 0.3874,                0.39045,                0.23245,                 1.3982,                 1.1124,                 1.0261,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.4517,                  1.145,                 1.0266,                0.48403,                0.38835,                 0.3909,                0.23266,                 1.3978,                 1.1118,                  1.026,               0.003268,               0.003268,               0.003268
                    138,                 1.4502,                 1.1447,                 1.0259,                0.48371,                0.38828,                0.39123,                0.23291,                 1.3975,                 1.1112,                  1.026,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.4489,                  1.144,                 1.0271,                0.48487,                0.38805,                0.39141,                0.23298,                 1.3973,                 1.1105,                 1.0257,               0.003169,               0.003169,               0.003169
